"tract","Name","Fraction_Non-White_in_2010"
6047002302,"Los Banos, CA",0.7665
6013355116,"San Ramon, CA",0.7664
4013092716,"Glendale, AZ",0.7654
51730811100,"Petersburg, VA",0.7648
53077000200,"Yakima, WA",0.7621
6107004500,"Terra Bella, CA",0.7613
28011950400,"Shaw, MS",0.7592
6073002711,"Mid-City, San Diego, CA",0.7588
48245011302,"Beaumont, TX",0.7586
13067031406,"Austell, GA",0.7558
6083002306,"Santa Maria, CA",0.7554
48029152202,"Elmendorf, TX",0.752
6077002701,"Stockton, CA",0.7504
28105950300,"Starkville, MS",0.7486
48061010203,"Harlingen, TX",0.748
37183054018,"Northeast Raleigh, Raleigh, NC",0.747
42049001800,"Erie, PA",0.7453
6065044510,"Desert Hot Springs, CA",0.745
12051000600,"Clewiston, FL",0.7424
13247060306,"Conyers, GA",0.7397
6095250605,"Vallejo, CA",0.7393
4019004311,"Tucson, AZ",0.7382
42095010500,"Bethlehem, PA",0.7374
6075025403,"Bernal Heights, San Francisco, CA",0.7368
22051025500,"Gretna, LA",0.7362
4013082210,"Avondale, AZ",0.7362
48141001111,"Festival Hills, El Paso, TX",0.7358
6037603703,"Hawthorne, CA",0.7358
48201532300,"Fairbanks/ Northwest Crossing, Houston, TX",0.7355
28107950200,"Sardis, MS",0.7339
6037119700,"Panorama City, Los Angeles, CA",0.732
22095070500,"LaPlace, LA",0.7305
6037650004,"Northwest Torrance, Torrance, CA",0.7303
8001009752,"Denver, CO",0.7298
39049009326,"Eastland, Columbus, OH",0.7287
12081000703,"Bradenton, FL",0.7269
6019001414,"Roosevelt, Fresno, CA",0.7267
6055201004,"American Canyon, CA",0.7254
17201002600,"Rockford, IL",0.7248
4019002000,"Julia Keen, Tucson, AZ",0.7245
28087000700,"Columbus, MS",0.721
6067007016,"Gateway West, Sacramento, CA",0.7183
17167001500,"Pioneer Park, Springfield, IL",0.7174
6067004904,"Parkway Estates, Sacramento, CA",0.7158
6077004102,"Lodi, CA",0.7151
48029120501,"Salado Valley, San Antonio, TX",0.7129
48309000800,"Brookview, Waco, TX",0.7078
28133950100,"Drew, MS",0.7058
48201432100,"Westside, Houston, TX",0.7058
15003007502,"Aiea, HI",0.7042
26125141700,"Pontiac, MI",0.7026
15003010903,"Kailua, HI",0.7022
29510115700,"Dutchtown, St. Louis, MO",0.7017
39035108400,"Goodrich - Kirtland Park, Cleveland, OH",0.7001
32003003625,"North Las Vegas, NV",0.6988
49057201800,"Ogden, UT",0.697
13095001000,"Albany, GA",0.6956
1089000702,"Huntsville, AL",0.6948
36059405200,"Elmont, NY",0.6934
13179010207,"Hinesville, GA",0.6933
42101015700,"Norris Square, Philadelphia, PA",0.6918
36119011000,"Elmsford, NY",0.6903
6071010010,"Hesperia, CA",0.6902
6075020800,"Mission District, San Francisco, CA",0.69
6099003001,"Ceres, CA",0.689
36081025301,"Queens County, NY",0.6881
48475950300,"Monahans, TX",0.6872
6077005130,"Lathrop, CA",0.6871
6037185100,"Mount Washington, Los Angeles, CA",0.6836
51700032226,"North Newport News, Newport News, VA",0.6827
6071007410,"San Andreas, Highland, CA",0.6818
8001008705,"Commerce City, CO",0.6812
51550020500,"Chesapeake, VA",0.6802
48141001502,"Rim - University, El Paso, TX",0.6797
42003483800,"Homestead, PA",0.6793
6001422800,"Southside, Berkeley, CA",0.6784
48089750100,"Eagle Lake, TX",0.6777
48029181813,"North Central, San Antonio, TX",0.6771
35013000202,"Las Cruces, NM",0.6766
6029002813,"Bakersfield, CA",0.6756
39049006945,"Northern Woods, Columbus, OH",0.6753
17031283100,"University Village / Little Italy, Chicago, IL",0.6748
6001403400,"Downtown Oakland, Oakland, CA",0.6737
39035140600,"Cleveland Heights, OH",0.6736
13247060304,"Conyers, GA",0.6734
39035196000,"Cleveland Heights, OH",0.671
4027001004,"Yuma, AZ",0.6707
48113017900,"Casa View Heights, Mesquite, TX",0.6704
48029131606,"Northeast Side, Converse, TX",0.6697
6059052515,"Westpark, Irvine, CA",0.6692
36081018101,"Queens County, NY",0.6687
6071002036,"Rancho Cucamonga, CA",0.6659
37119006006,"Pawtuckett, Charlotte, NC",0.6657
17031816800,"Berkeley, IL",0.6613
6073008354,"Mira Mesa, San Diego, CA",0.6611
28153950200,"Waynesboro, MS",0.66
6075010600,"North Beach, San Francisco, CA",0.6582
34023006203,"North Brunswick Township, NJ",0.658
34017007000,"Downtown Jersey City, Jersey City, NJ",0.6562
6073020707,"Central Escondido, Escondido, CA",0.6555
17031080400,"Old Town, Chicago, IL",0.6542
45007000700,"Anderson, SC",0.6538
28113950600,"Magnolia, MS",0.653
1045020700,"Ozark, AL",0.6521
18097310310,"Liberty Creek North, Indianapolis, IN",0.6513
48013960201,"Lytle, TX",0.6505
6097153200,"Santa Rosa, CA",0.6497
36059414303,"Freeport, NY",0.6492
6031000900,"Hanford, CA",0.6478
45049920400,"Estill, SC",0.646
36065021201,"Utica, NY",0.6449
32003003607,"North Las Vegas, NV",0.6438
48135001000,"Odessa, TX",0.6436
45019002400,"Charleston County, SC",0.6433
6065043401,"Hemet, CA",0.6424
13067031409,"Austell, GA",0.6422
37017950600,"Council, NC",0.6411
48355003306,"South Side, Corpus Christi, TX",0.6408
6001423300,"Southwest Berkeley, Berkeley, CA",0.64
6037132501,"Reseda, Los Angeles, CA",0.6378
4013111203,"Camelback East Village, Phoenix, AZ",0.6376
6071010018,"Hesperia, CA",0.6357
4013082022,"Palm Meadows, Avondale, AZ",0.6346
36105951800,"Monticello, NY",0.6344
6067009619,"Elk Grove, CA",0.6318
6099003400,"Crows Landing, CA",0.6271
26163570200,"Inkster, MI",0.6256
6085512602,"Gilroy, CA",0.6253
45083022006,"Moore, SC",0.6251
13151070304,"McDonough, GA",0.6238
6085512038,"California Maison, San Jose, CA",0.6231
8123001905,"Fort Lupton, CO",0.6219
4013106001,"Alhambra, Phoenix, AZ",0.62
13245010204,"Augusta, GA",0.6135
28033070323,"Horn Lake, MS",0.61
35061971400,"Los Lunas, NM",0.6092
6073002100,"Mid-City, San Diego, CA",0.6073
6037503402,"East Whitter, Whittier, CA",0.6064
6053014302,"Marina, CA",0.6051
48085031316,"Richardson, TX",0.6049
6083001704,"Carpinteria, CA",0.6031
12099001917,"The Palm Club, West Palm Beach, FL",0.6019
21111011002,"Louisville, KY",0.6017
48029190200,"Midtown, San Antonio, TX",0.6016
24031700311,"Clarksburg, MD",0.601
12083001204,"Ocala, FL",0.6006
6019004215,"Fresno, CA",0.5998
34023001409,"Edison, NJ",0.5974
32003000600,"Downtown, Las Vegas, NV",0.5967
24031700607,"North Potomac, MD",0.5959
4013319201,"Alegre Community, Tempe, AZ",0.5949
48153950600,"Floydada, TX",0.5918
17197881800,"Cunningham, Joliet, IL",0.591
39139000700,"Mansfield, OH",0.5886
26125160600,"Southfield, MI",0.5878
6059001504,"Brea, CA",0.5863
4019410501,"Tucson, AZ",0.5863
5123960100,"Heth, AR",0.5829
6037702803,"Los Angeles, CA",0.5805
6065043513,"San Jacinto, CA",0.5794
48113018123,"Garland, TX",0.5779
29189212600,"Ferguson, MO",0.5768
21111004302,"Hazelwood, Louisville, KY",0.5758
28047003600,"Biloxi, MS",0.575
47113000100,"Jackson, TN",0.5735
4027001003,"Yuma, AZ",0.5722
6101050504,"Yuba City, CA",0.5715
6073018511,"Loma Alta, Oceanside, CA",0.5713
13067031509,"Powder Springs, GA",0.5711
36047043200,"Kings County, NY",0.5694
48167724200,"Galveston, TX",0.5688
6001422000,"Southwest Berkeley, Berkeley, CA",0.5666
6077000401,"Civic Center, Stockton, CA",0.5649
13217100600,"Covington, GA",0.5627
6037131200,"Northridge, Los Angeles, CA",0.5626
20061000200,"Junction City, KS",0.5626
6065042715,"Lake Elsinore, CA",0.5611
2020000902,"Fairview, Anchorage, AK",0.5606
6001442601,"Centerville, Fremont, CA",0.5593
42003550900,"McKeesport, PA",0.5588
13051010501,"Savannah, GA",0.5579
45079010304,"Columbia, SC",0.5556
27053026816,"Minneapolis, MN",0.555
48439105513,"Fort Worth, TX",0.5542
35001004745,"Stonebridge Pointe, Albuquerque, NM",0.5535
37135010703,"Carrboro, NC",0.5534
10001041000,"Dover, DE",0.5533
45025950501,"Cheraw, SC",0.5529
48085031659,"Plano, TX",0.5517
12011070101,"Davie, FL",0.5505
32003002845,"Silverado Ranch, Las Vegas, NV",0.5491
17097861404,"Round Lake Park, IL",0.5486
6029000908,"Bakersfield, CA",0.5485
6085506601,"Castro, San Jose, CA",0.548
24027606604,"Columbia, MD",0.5455
8089968600,"La Junta, CO",0.5446
36047051300,"Kings County, NY",0.5422
48297950200,"George West, TX",0.5399
1005950100,"Eufaula, AL",0.5381
47037011002,"Maplewood Heights, Nashville, TN",0.538
45013000501,"Beaufort, SC",0.5374
48455950500,"Trinity, TX",0.5341
6037125401,"North Hollywood, Los Angeles, CA",0.5333
36047013200,"Kings County, NY",0.5319
6007003001,"Oroville, CA",0.5315
24031701211,"Derwood, MD",0.5291
12031012200,"Hillcrest, Jacksonville, FL",0.5266
20209042501,"Armourdale, Kansas City, KS",0.5246
6037273200,"Venice, Los Angeles, CA",0.5233
6037920042,"Santa Clarita, CA",0.523
6065043274,"Wildomar, CA",0.5226
39035104200,"Tremont, Cleveland, OH",0.5206
12095015004,"Ocoee, FL",0.5202
42003510000,"East Pittsburgh, PA",0.5192
28081950401,"Tupelo, MS",0.5191
28091950500,"Columbia, MS",0.5187
12011020206,"Margate, FL",0.5184
48179950600,"Pampa, TX",0.5174
51153901237,"Woodbridge, VA",0.5146
37077970703,"Butner, NC",0.5144
12086003919,"Mid-Beach, Miami Beach, FL",0.5112
4013061021,"Dysart Ranch, Litchfield Park, AZ",0.5111
13121009200,"Lindridge-Martin Manor, Atlanta, GA",0.5105
24005491300,"Baltimore, MD",0.5104
13275961100,"Boston, GA",0.5086
39023001200,"Springfield, OH",0.5084
6059076202,"Orange, CA",0.5074
48037010100,"Texarkana, TX",0.5068
6037273300,"Venice, Los Angeles, CA",0.5047
42003515300,"Pittsburgh, PA",0.5019
25025110403,"Roslindale, Boston, MA",0.5015
1025958001,"Jackson, AL",0.5012
17163502404,"Caseyville, IL",0.4994
47125101306,"Clarksville, TN",0.4976
17115000200,"Decatur, IL",0.4965
45059920302,"Laurens, SC",0.4959
11001004300,"Northwest Washington, Washington, DC",0.4955
27053100700,"Cleveland, Minneapolis, MN",0.4949
22073010102,"Monroe, LA",0.4943
5011950400,"Warren, AR",0.4932
13189950400,"Thomson, GA",0.4925
51107611020,"Ashburn, VA",0.4923
32003002844,"Silverado Ranch, Las Vegas, NV",0.4911
51003011302,"Charlottesville, VA",0.4906
4013071913,"Downtown, Peoria, AZ",0.4902
6113010204,"West Sacramento, CA",0.4894
13245010904,"Farmers Bridge, Hephzibah, GA",0.4879
17043840703,"Bensenville, IL",0.4867
48183000900,"Longview, TX",0.4858
13135050213,"Suwanee, GA",0.4845
36119003900,"North Side, Mount Vernon, NY",0.483
37069060301,"Louisburg, NC",0.4802
6065043276,"Wildomar, CA",0.479
45079010501,"Columbia, SC",0.4786
34007609201,"Sicklerville, NJ",0.4782
48201554200,"Charterwood, Houston, TX",0.4765
22115950702,"Fort Polk, Fort Polk South, LA",0.4734
8101002807,"Regency, Pueblo, CO",0.4711
40109105905,"Central Oklahoma City, Oklahoma City, OK",0.4693
28105950602,"Starkville, MS",0.4681
47097050100,"Fort Pillow, TN",0.4642
19153001100,"Drake, Des Moines, IA",0.4638
34013007200,"Ironbound District, Newark, NJ",0.4623
48113018141,"Garland, TX",0.459
6107004000,"Porterville, CA",0.4589
6085504805,"Plaza Del Rey, Sunnyvale, CA",0.4583
34039033500,"Union, NJ",0.4546
48201341000,"Clear Lake, Webster, TX",0.453
6059110010,"Cypress, CA",0.451
8101002903,"Ridge, Pueblo, CO",0.4509
36063020700,"Niagara Falls, NY",0.4479
24003706500,"Annapolis, MD",0.4475
48355003001,"Flour Bluff, Corpus Christi, TX",0.4473
53061051803,"Lynnwood, WA",0.4464
53005011600,"Prosser, WA",0.4458
28149950600,"Vicksburg, MS",0.4449
41067033200,"Forest Grove, OR",0.4448
36061012700,"Midtown, New York, NY",0.4443
6075060400,"Lakeshore, San Francisco, CA",0.444
34023002901,"Woodbridge, Woodbridge Township, NJ",0.4436
6065040813,"Norco, CA",0.4424
39049007202,"Gould Park, Columbus, OH",0.4412
24033801104,"Joint Base Andrews, MD",0.4403
1101005301,"Montgomery, AL",0.4398
48085031639,"Highlands Of Russell Park, Plano, TX",0.4398
11001007200,"Capitol Riverfront, Washington, DC",0.4384
48485013200,"Wichita Falls, TX",0.4375
4013082020,"Horizons West, Avondale, AZ",0.4373
36119011101,"Elmsford, NY",0.4364
36085011401,"Richmond County, NY",0.4359
45045002504,"Greer, SC",0.4356
12127091027,"Deltona Lakes, Deltona, FL",0.4353
12011020211,"Margate, FL",0.4346
13021013605,"Macon, GA",0.4333
51013102400,"Arlington Heights, Arlington, VA",0.4331
1017954300,"Valley, AL",0.4322
28047001300,"Biloxi, MS",0.4313
12099007100,"Boca Raton, FL",0.4294
9003514700,"West Side, Manchester, CT",0.4293
26161413401,"Ypsilanti, MI",0.429
6097150601,"Petaluma, CA",0.4282
13067030107,"Acworth, GA",0.4275
39049006943,"Devonshire, Columbus, OH",0.427
1073012500,"Sherman Heights, Mulga, AL",0.4266
48201413201,"Braeswood Place, Houston, TX",0.4257
24027605504,"Clarksville, MD",0.4227
24021750701,"Frederick, MD",0.4227
37063000700,"Forest Hills, Durham, NC",0.4223
36081000100,"Queens County, NY",0.4221
32003002825,"Las Vegas, NV",0.4216
17031150200,"Portage Park, Chicago, IL",0.4211
6037910202,"Lancaster, CA",0.4193
6085510900,"Midtown, Palo Alto, CA",0.4193
6047002500,"Merced, CA",0.4192
6081606800,"Baywood Park, San Mateo, CA",0.4187
48121020800,"Denton, TX",0.4181
36047049500,"Kings County, NY",0.418
6013345115,"San Ramon, CA",0.4177
12031014401,"Southside, Jacksonville, FL",0.4167
36081058100,"Queens County, NY",0.4162
6073014602,"La Mesa, CA",0.4159
39153502101,"North Hill, Akron, OH",0.4149
48201555200,"Spring, TX",0.4138
42091201604,"Roslyn, Abington, PA",0.4134
12001000902,"Gainesville, FL",0.4106
36061004200,"Lower Manhattan, New York, NY",0.4097
36081006502,"Queens County, NY",0.409
53033001300,"Licton Springs, Seattle, WA",0.4088
37019020104,"Leland, NC",0.4057
6073020805,"Ramona, Ramona, CA",0.405
36063021300,"Niagara Falls, NY",0.4042
34035050100,"Somerville, NJ",0.4039
53071920600,"Walla Walla, WA",0.4038
6067007503,"Willow Rock Estates, Sacramento, CA",0.4033
12099003400,"Southside, West Palm Beach, FL",0.4018
17031808002,"Lincolnwood, IL",0.4014
51059421103,"Lorton, VA",0.4013
13317010102,"Washington, GA",0.4011
6037102107,"Sun Valley, Los Angeles, CA",0.4002
39129021300,"Orient, OH",0.4002
34003003401,"Bergenfield, NJ",0.3991
6045011700,"Ukiah, CA",0.3989
6055200802,"Napa, CA",0.3983
12057013919,"Boyette, Riverview, FL",0.3978
17031030104,"Edgewater, Chicago, IL",0.3964
48303002203,"Bayless Atkins, Lubbock, TX",0.3963
42101001400,"Graduate Hospital, Philadelphia, PA",0.3959
6007003200,"Palermo, CA",0.3949
31055005000,"Gifford Park, Omaha, NE",0.3946
27123030702,"Greater East Side, Saint Paul, MN",0.394
22071010900,"Uptown/Carrollton, New Orleans, LA",0.3935
53053063200,"Eastside, Tacoma, WA",0.3932
48187210705,"Northeast Side, Schertz, TX",0.3931
8031007088,"East, Denver, CO",0.3923
47037015617,"Priest Lake Park, Nashville, TN",0.3923
37119005812,"Matthews, NC",0.3908
6037900900,"Lancaster, CA",0.3905
18097340111,"Wayne, Indianapolis, IN",0.3891
26125140800,"Auburn Hills, MI",0.389
4003001601,"Sierra Vista, AZ",0.3882
12095014806,"Orlando, FL",0.3878
55101000700,"Racine, WI",0.3869
48303001803,"Lubbock, TX",0.3868
42045403401,"Folcroft, PA",0.3864
22045031200,"New Iberia, LA",0.3854
6113010201,"West Sacramento, CA",0.3846
24005441102,"Rosedale, MD",0.3834
12011042500,"South Fort Lauderdale, Fort Lauderdale, FL",0.3816
26099241300,"Clinton Township, MI",0.3808
6065043291,"Murrieta, CA",0.38
24510270501,"Woodring, Baltimore, MD",0.3787
23001020100,"Lewiston, ME",0.3779
35001003728,"Academy Place, Albuquerque, NM",0.3778
45083021500,"Spartanburg, SC",0.3777
21227011200,"Bowling Green, KY",0.3773
48085031657,"Legacy Town Center North, Plano, TX",0.377
17197883211,"Joliet, IL",0.3767
48039662200,"Angleton, TX",0.3751
34031264101,"Woodland Park, NJ",0.3734
13153020109,"Byron, GA",0.3721
37045951200,"Shelby, NC",0.372
6081606400,"Baywood - Aragon, San Mateo, CA",0.3718
48453001755,"Great Hills, Austin, TX",0.3699
48085031633,"Hunters Ridge, Plano, TX",0.3695
12057012210,"Crosby Crossings East, Valrico, FL",0.3691
1073010001,"Bessemer, AL",0.3681
39093022601,"Lorain, OH",0.3674
6077004704,"Lodi, CA",0.367
6071009715,"Apple Valley, CA",0.3667
36085001800,"Richmond County, NY",0.3666
48491020113,"Georgetown, TX",0.3661
4013812500,"Chandler, AZ",0.3652
13089021810,"Tucker, GA",0.3636
42075000402,"Lebanon, PA",0.3628
13175951000,"East Dublin, GA",0.3614
13021010200,"Macon, GA",0.3614
48027980001,"Killeen, TX",0.3605
13271950500,"Lumber City, GA",0.3599
4021000212,"Copper Basin, San Tan Valley, AZ",0.3593
51770000500,"Roanoke, VA",0.359
34023003001,"Woodbridge, Woodbridge Township, NJ",0.3583
34035053804,"Somerset County, NJ",0.3574
42029305300,"Chester County, PA",0.3567
6085502907,"Cambrian, San Jose, CA",0.3548
48439113607,"Bedford, TX",0.3518
45003020901,"Beech Island, SC",0.3512
6111007512,"Simi Valley, CA",0.3511
12011010605,"Pompano Beach, FL",0.3509
22105954200,"Hammond, LA",0.3498
48039660300,"Pearland, TX",0.3471
22039950800,"Ville Platte, LA",0.3468
36071014301,"Chester, NY",0.3462
49057210800,"Ogden, UT",0.3452
42069102500,"South Side, Scranton, PA",0.3452
48439105203,"Western Hills, Fort Worth, TX",0.3447
25017360100,"Hanscom Air Force Base, MA",0.3445
32003003241,"Las Vegas, NV",0.3433
42055011200,"Chambersburg, PA",0.3431
53005010901,"Kennewick, WA",0.3429
6095252108,"Benicia, CA",0.3428
34007603001,"Merchantville, NJ",0.3419
12099001003,"Riviera Beach, FL",0.3413
51087200906,"Glen Allen, VA",0.3409
47037010802,"Madison, Nashville, TN",0.3409
29189211333,"Florissant, MO",0.3403
25017363102,"Acton, MA",0.3391
21227011001,"Bowling Green, KY",0.3389
51087200106,"Richmond, VA",0.3388
12019030500,"Orange Park, FL",0.3372
4013116730,"Ahwatukee Foothills Village, Phoenix, AZ",0.3369
1101002000,"McGehee/Allendale, Montgomery, AL",0.3366
48439113921,"Fort Worth, TX",0.3361
6037273100,"Venice, Los Angeles, CA",0.3355
17031040401,"Lincoln Square, Chicago, IL",0.3351
12099007820,"West Palm Beach, FL",0.3345
24005492600,"Parkville, MD",0.3337
41051001702,"Montavilla, Portland, OR",0.3335
22115950703,"Fort Polk, Fort Polk North, LA",0.3334
6067008509,"The Parkway, Folsom, CA",0.3331
26065003500,"West Lansing, Lansing, MI",0.3324
2020000300,"Anchorage, AK",0.3296
6081605300,"Burlingame Terrace, Burlingame, CA",0.3296
26099263700,"Fitzgerald, Warren, MI",0.3293
11001005201,"Downtown, Washington, DC",0.3288
53061052007,"Bothell, WA",0.3281
18097354400,"Holy Cross, Indianapolis, IN",0.3278
42043022701,"Harrisburg, PA",0.3278
13067030233,"Marietta, GA",0.3277
34007609205,"Sicklerville, NJ",0.3273
48075950200,"Childress, TX",0.3273
18003003500,"Fort Wayne, IN",0.3271
16027021002,"Nampa, ID",0.327
29165030211,"Coves North, Kansas City, MO",0.3267
37089931400,"East Flat Rock, NC",0.3265
45003020100,"Monetta, SC",0.3259
8005083900,"Meadow Hills, Aurora, CO",0.3253
24027601201,"Elkridge, MD",0.3252
32003005712,"Henderson, NV",0.3252
6037651302,"Riviera, Torrance, CA",0.325
12057012303,"Brandon, FL",0.325
51650010103,"Fox Hill - Grandview, Hampton, VA",0.3246
6039000509,"Madera, CA",0.3242
48259970100,"Comfort, TX",0.3237
12117021901,"Altamonte Springs, FL",0.3235
48085031508,"Allen, TX",0.3233
4013811500,"Chandler, AZ",0.3228
54037972401,"Ranson, WV",0.3227
26125157500,"West Bloomfield Township, MI",0.3223
6001450701,"Pleasanton, CA",0.3209
31055007312,"North Central Omaha, Omaha, NE",0.3207
22051023600,"Metairie, LA",0.3205
4013813400,"Chandler, AZ",0.3186
19153005300,"Laurel Hill, Des Moines, IA",0.318
51800075703,"Suffolk, VA",0.3179
6059099508,"Huntington Beach, CA",0.3176
36061007800,"Midtown, New York, NY",0.3164
48085030514,"McKinney, TX",0.3162
24005491100,"Baltimore, MD",0.316
36005033700,"Bronx County, NY",0.3157
53033008200,"Downtown, Seattle, WA",0.3143
12057010900,"Tampa, FL",0.3134
6019005513,"Clovis, CA",0.3133
53067011622,"Lacey, WA",0.3131
6081608800,"Belmont, CA",0.312
6037920112,"Valencia, Santa Clarita, CA",0.3112
12033002704,"Pensacola, FL",0.3102
42003562900,"Hazelwood, Pittsburgh, PA",0.31
36027210301,"Beacon, NY",0.3097
4025002002,"Cottonwood, AZ",0.3083
12033003700,"Cantonment, FL",0.3078
6059099604,"Huntington Beach, CA",0.307
21067001400,"Lexington, KY",0.3068
53053071504,"Tacoma, WA",0.3066
37045950800,"Shelby, NC",0.3066
18097342200,"Wayne, Indianapolis, IN",0.3059
53035091900,"Bremerton, WA",0.3058
48331950100,"Cameron, TX",0.3046
6037620800,"Manhattan Beach, CA",0.3034
4013104218,"North Mountain Village, Glendale, AZ",0.303
9007542100,"Middletown, CT",0.3028
13181970200,"Lincolnton, GA",0.301
25025010404,"Fenway/Kenmore, Boston, MA",0.3007
51031020900,"Brookneal, VA",0.3
42061950300,"Huntingdon, PA",0.2997
48037011502,"New Boston, TX",0.2986
37135010902,"Hillsborough, NC",0.2981
17019005702,"Urbana, IL",0.2972
6037620001,"El Segundo, CA",0.297
27109001702,"Rochester, MN",0.2964
