"tract","Name","Fraction_Single_Parents_in_2012-16"
42101015700,"Norris Square, Philadelphia, PA",0.4074
5013480100,"Hampton, AR",0.4074
9003520302,"Glastonbury Center, Glastonbury, CT",0.4074
26007000800,"Alpena, MI",0.4073
32003005318,"Green Valley South, Henderson, NV",0.4073
37017950100,"Harrells, NC",0.4073
36009961100,"Allegany, NY",0.4072
21103090302,"Eminence, KY",0.4072
6065043507,"Hemet, CA",0.4072
48305950400,"Wilson, TX",0.4072
12127082802,"New Smyrna Beach Historic District, New Smyrna Beach, FL",0.4072
42019902100,"Butler, PA",0.4072
51001090300,"Mears, VA",0.4072
19113001003,"Cedar Hills, Cedar Rapids, IA",0.4071
24019970200,"Hurlock, MD",0.4071
12035060214,"Palm Coast, FL",0.4071
12009068601,"Cape Canaveral, FL",0.407
6073019208,"Vista, CA",0.407
8001008606,"Brighton, CO",0.407
39095008700,"Toledo, OH",0.407
12083001301,"Ocala, FL",0.407
48485013000,"Wichita Falls, TX",0.407
35049001302,"Santa Fe, NM",0.4069
12061050902,"Vero Beach, FL",0.4069
40147000500,"Bartlesville, OK",0.4068
1077010200,"West Florence, Florence, AL",0.4068
26163566700,"Wayne, MI",0.4068
42055012100,"Waynesboro, PA",0.4067
23011011000,"Gardiner, ME",0.4067
45091061802,"Clover, SC",0.4067
39021011506,"Woodstock, OH",0.4067
48201522301,"Northwest Houston, Houston, TX",0.4067
12083000602,"Ocklawaha, FL",0.4067
36017970601,"Norwich, NY",0.4066
6037124000,"Valley Village, Los Angeles, CA",0.4066
34029727001,"Lavallette, NJ",0.4066
13021010200,"Macon, GA",0.4066
36081026200,"Queens County, NY",0.4065
48367140101,"Weatherford, TX",0.4065
32003004716,"Las Vegas, NV",0.4065
41029001700,"Talent, OR",0.4065
39163953200,"Wilkesville, OH",0.4065
5133080200,"De Queen, AR",0.4065
42091203700,"Norristown, PA",0.4065
36047050100,"Kings County, NY",0.4065
39049007954,"Hilliard Green, Hilliard, OH",0.4065
48201553002,"Northgate Country Club Nine, Houston, TX",0.4065
2020000500,"Government Hill, Anchorage, AK",0.4064
45041000300,"Quinby, SC",0.4064
27053125800,"Midtown Phillips, Minneapolis, MN",0.4063
48479001004,"Eastern Division, Laredo, TX",0.4063
48029191409,"North Central, San Antonio, TX",0.4063
6067000800,"Central Sacramento, Sacramento, CA",0.4063
39035160601,"Lakewood, OH",0.4063
32003002949,"Las Vegas, NV",0.4063
17031839700,"Bridgeport, Chicago, IL",0.4063
48355003002,"Flour Bluff, Corpus Christi, TX",0.4063
6037214700,"Beverly Grove, Los Angeles, CA",0.4063
54009031200,"Follansbee, WV",0.4062
21067004003,"Lexington, KY",0.4061
48397040302,"Rockwall, TX",0.4061
13051010102,"Thunderbolt, GA",0.4061
55011960200,"Mondovi, WI",0.4061
48245006500,"Port Arthur, TX",0.406
6095253107,"Vacaville, CA",0.406
47033961400,"Bells, TN",0.406
21141960300,"Russellville, KY",0.406
6007000104,"Chico, CA",0.406
13031110800,"Register, GA",0.406
36061018300,"Upper West Side, New York, NY",0.4059
37097060701,"Statesville, NC",0.4059
47163042600,"Bristol, TN",0.4059
36037951100,"Le Roy, NY",0.4059
72113071401,"Ponce, PR",0.4059
36081032700,"Queens County, NY",0.4059
48109950300,"Van Horn, TX",0.4059
40063484600,"Wetumka, OK",0.4058
12086006402,"Coral Way, Miami, FL",0.4058
15001020202,"Hilo, HI",0.4058
4019004504,"Flowing Wells, Tucson, AZ",0.4057
47149040302,"Murfreesboro, TN",0.4057
48029191101,"North Central, San Antonio, TX",0.4057
55095961000,"Amery, WI",0.4057
37057061702,"Lexington, NC",0.4057
6071004603,"Shandin Hills, San Bernardino, CA",0.4057
18089022000,"Hammond, IN",0.4057
36103159404,"Mastic, NY",0.4057
17197883211,"Joliet, IL",0.4057
25009220102,"Rockport, MA",0.4057
12011060105,"North Lauderdale, FL",0.4056
42103950801,"Pike County, PA",0.4056
51710006000,"Norview Heights, Norfolk, VA",0.4056
53077940006,"Toppenish, WA",0.4055
48215022003,"Alamo, TX",0.4055
15001021402,"Kealakekua, HI",0.4054
42043024200,"Hershey, PA",0.4054
6001428100,"Alameda, CA",0.4054
33011000600,"Manchester, NH",0.4054
21171930300,"Tompkinsville, KY",0.4054
48029191503,"North Central, San Antonio, TX",0.4053
2090001400,"North Pole, AK",0.4053
28071950402,"Oxford, MS",0.4053
12057012108,"Seffner Community Alliance, Seffner, FL",0.4053
6059052425,"Lake Forest, CA",0.4052
6037297120,"San Pedro, Los Angeles, CA",0.4052
13021011702,"Macon, GA",0.4052
26067030200,"Belding, MI",0.4052
12095017600,"Apopka, FL",0.4052
53005010400,"Richland, WA",0.4052
13031110100,"Portal, GA",0.4052
12105011502,"Lakeland, FL",0.4051
51143010200,"Hurt, VA",0.4051
32003001714,"Las Vegas, NV",0.4051
12121970302,"Live Oak, FL",0.4051
12103025112,"Seminole, FL",0.405
55087010300,"Appleton, WI",0.405
30003940600,"Crow Agency, MT",0.4049
47047060401,"Eads, Hickory Withe, TN",0.4049
12011020312,"Westchester, Coral Springs, FL",0.4049
19151780100,"Laurens, IA",0.4049
27053025803,"West Bloomington, Bloomington, MN",0.4049
36021000600,"Hudson, NY",0.4049
25003920101,"Williamstown, Williamstown, MA",0.4049
12009071336,"Palm Bay, FL",0.4049
6001404000,"Grand Lake, Oakland, CA",0.4049
6001431000,"Castro Valley, CA",0.4048
23015975700,"South Bristol, ME",0.4048
48245001900,"Beaumont, TX",0.4048
45045002610,"Taylors, SC",0.4048
25009252300,"Methuen, MA",0.4047
12057013914,"Wimauma, FL",0.4047
6081611900,"East Palo Alto, CA",0.4047
39153503702,"Ellet, Akron, OH",0.4047
12099004007,"West Palm Beach, FL",0.4047
36081010500,"Queens County, NY",0.4047
29025950100,"Braymer, MO",0.4047
20177001604,"South/Southeast 1, Topeka, KS",0.4047
42107001300,"Tremont, PA",0.4046
17097860600,"Beach Park, IL",0.4046
6071001309,"Upland, CA",0.4046
55025002603,"Madison, WI",0.4046
41051004101,"North Portland, Portland, OR",0.4046
36007013202,"Endwell, NY",0.4046
10005050406,"Seaford, DE",0.4046
19061000900,"Dubuque, IA",0.4045
30053000200,"Libby, MT",0.4045
1073010001,"Bessemer, AL",0.4045
40001376700,"Westville, OK",0.4044
53011040810,"Northeast Hazel Dell, Vancouver, WA",0.4044
6037503501,"East Whitter, Whittier, CA",0.4044
36013030200,"Jamestown, NY",0.4044
32031002106,"Mira Loma, Reno, NV",0.4044
12011031101,"Pompano Beach, FL",0.4043
18141011702,"Mishawaka, IN",0.4043
12086005704,"Flagami, Miami, FL",0.4043
36021001500,"Craryville, NY",0.4043
18163003000,"Westside, Evansville, IN",0.4043
6059075607,"Tustin, CA",0.4043
39017010600,"Hamilton, OH",0.4043
47037010802,"Madison, Nashville, TN",0.4043
4005942201,"Page, AZ",0.4042
17197881401,"Garnsey, Joliet, IL",0.4042
6077003410,"Valley Oak, Stockton, CA",0.4042
36065023000,"Rome, NY",0.4041
13205090100,"Baconton, GA",0.4041
6097153401,"Sebastopol, CA",0.4041
36081062600,"Queens County, NY",0.4041
4013117000,"Encanto Village, Phoenix, AZ",0.404
32003005109,"Gibson Springs, Henderson, NV",0.404
17031230200,"Humboldt Park, Chicago, IL",0.404
36053030501,"Cazenovia, NY",0.404
6029001101,"Bakersfield, CA",0.404
26117970900,"Crystal, MI",0.404
36061004400,"Midtown, New York, NY",0.404
48375014500,"Amarillo, TX",0.404
17019001100,"Champaign, IL",0.404
48411950100,"San Saba, TX",0.4039
39113120103,"Dayton, OH",0.4039
10001043202,"Frederica, DE",0.4039
48029131401,"Lakeside, San Antonio, TX",0.4039
48201310900,"Greater East End, Houston, TX",0.4038
17089851301,"Elgin Historic District, Elgin, IL",0.4038
6001423200,"Southwest Berkeley, Berkeley, CA",0.4038
9011702700,"Long Hill, Groton, CT",0.4038
34005702801,"Willingboro, NJ",0.4038
6095252604,"Fairfield, CA",0.4037
22063040600,"Denham Springs, LA",0.4037
44003020400,"West Warwick, RI",0.4037
51049930100,"Cumberland, VA",0.4037
48201241103,"Timber Lane, Spring, TX",0.4037
8001009327,"Northglenn, CO",0.4036
48201422402,"Greater Fondren Southwest, Houston, TX",0.4036
49011125905,"Layton, UT",0.4036
6037293202,"Harbor Gateway South, Torrance, CA",0.4036
48201322700,"Berkshire Village, Pasadena, TX",0.4035
51540000302,"Charlottesville, VA",0.4035
53033022701,"Lakeview, Kirkland, WA",0.4034
4013523102,"Chandler, AZ",0.4034
6067004001,"Southwestern Sacramento, Sacramento, CA",0.4034
48355003304,"South Side, Corpus Christi, TX",0.4034
48039663900,"Clute, TX",0.4034
17119403402,"Collinsville, IL",0.4034
12011110502,"Miramar, FL",0.4034
17027900401,"Shattuc, IL",0.4034
22033004401,"Baton Rouge, LA",0.4033
36081099802,"Queens County, NY",0.4033
29097011000,"Joplin, MO",0.4033
36083041400,"Troy, NY",0.4033
6071007410,"San Andreas, Highland, CA",0.4033
4013616900,"Paradise Valley Village, Phoenix, AZ",0.4033
6067001400,"Central Sacramento, Sacramento, CA",0.4032
34023000200,"Middlesex, NJ",0.4032
45079000400,"Columbia, SC",0.4032
40143008900,"Mile-Wide, Tulsa, OK",0.4031
37021002000,"Asheville, NC",0.4031
51171040500,"Woodstock, VA",0.4031
42027011201,"Bellefonte, PA",0.4031
6037204120,"Central LA, Los Angeles, CA",0.403
36089490500,"Waddington, NY",0.403
42101023500,"Mount Airy, Philadelphia, PA",0.403
5045031001,"Conway, AR",0.403
37147000900,"Greenville, NC",0.403
17031824115,"Orland Park, IL",0.4029
42021010500,"Johnstown, PA",0.4029
48201222502,"Swea Gardens, Houston, TX",0.4029
17043846509,"Aurora, IL",0.4029
55079005500,"Golden Valley, Milwaukee, WI",0.4029
19179960100,"Ottumwa, IA",0.4029
37171930101,"Mount Airy, NC",0.4029
13067030104,"Acworth, GA",0.4029
26099261700,"Warren Woods, Warren, MI",0.4028
42037051300,"Catawissa, PA",0.4028
46029954301,"Watertown, SD",0.4028
48439122002,"East Arlington, Arlington, TX",0.4028
42027010600,"Bellefonte, PA",0.4028
4013108901,"Encanto Village, Phoenix, AZ",0.4027
48113003902,"Dallas, TX",0.4027
12071040303,"Alabama, Lehigh Acres, FL",0.4027
30063001100,"Rose Park, Missoula, MT",0.4027
36047008200,"Kings County, NY",0.4027
36081049301,"Queens County, NY",0.4027
48209010701,"San Marcos, TX",0.4027
37183054104,"Cardinal Grove, Raleigh, NC",0.4027
48279950100,"Olton, TX",0.4027
72071410500,"Isabela, PR",0.4026
21229930200,"Springfield, KY",0.4026
22031950200,"Logansport, LA",0.4026
29223690300,"Piedmont, MO",0.4026
12086009100,"Miami, FL",0.4026
6009000120,"Copperopolis, CA",0.4026
40075963700,"Hobart, OK",0.4026
49053271600,"St. George, UT",0.4025
25001014002,"Pocasset, Bourne, MA",0.4025
12105014103,"Poinciana, FL",0.4025
48439113301,"Richland Hills, TX",0.4025
21195930200,"Pikeville, KY",0.4025
31055005800,"North Omaha, Omaha, NE",0.4025
50005957100,"East Burke, Burke, VT",0.4025
2198940100,"Metlakatla, AK",0.4024
48245000102,"Beaumont, TX",0.4024
12115001203,"Sarasota, FL",0.4024
55133203306,"Willow Grove, Pewaukee, WI",0.4024
48215020404,"Mission, TX",0.4024
16069960500,"Lewiston, ID",0.4023
26041970600,"Gladstone, MI",0.4023
27053027203,"Wayzata, MN",0.4023
47163043000,"Bristol, TN",0.4023
26125198100,"Troy, MI",0.4023
1049960200,"Henagar, AL",0.4023
72061041100,"Guaynabo, PR",0.4023
41005022904,"Canby, OR",0.4023
18075962900,"Portland, IN",0.4023
19057001100,"West Burlington, IA",0.4023
40143001300,"United Neighborhood of Springdale, Tulsa, OK",0.4022
6037189904,"Central LA, Los Angeles, CA",0.4022
36087010602,"West Haverstraw, NY",0.4022
41051006702,"Hayhurst, Portland, OR",0.4022
26107960600,"Big Rapids, MI",0.4022
47157020651,"Bartlett, TN",0.4022
53061041704,"Everett, WA",0.4022
42003140600,"Point Breeze, Pittsburgh, PA",0.4021
53053071207,"Puyallup, WA",0.4021
9003511300,"East Hartford, CT",0.4021
39151700400,"Colonial Heights, Canton, OH",0.4021
17091010702,"Bradley, IL",0.4021
6037542106,"East Compton, CA",0.4021
24043000602,"Hagerstown, MD",0.4021
6061021108,"Rocklin, CA",0.4021
42013100600,"Altoona, PA",0.4021
12057006801,"Sun Bay South, Tampa, FL",0.402
26021020700,"Niles, MI",0.402
45059920101,"Fountain Inn, SC",0.402
49035113305,"West Valley City, UT",0.402
39093071300,"Elyria, OH",0.402
1101005502,"Pike Road, AL",0.4019
53011040415,"Battle Ground, WA",0.4019
53005011001,"Kennewick, WA",0.4019
37151031000,"Ramseur, NC",0.4019
34029713401,"Brick, NJ",0.4018
39017012700,"Middletown, OH",0.4018
42107002500,"Tamaqua, PA",0.4018
40089098900,"Haworth, OK",0.4018
42003290200,"Carrick, Pittsburgh, PA",0.4017
24005492300,"Essex, MD",0.4017
42005951500,"Apollo, PA",0.4017
20091051804,"Pinebrooke, Overland Park, KS",0.4017
37071030301,"Dallas, NC",0.4017
6037502301,"Whittier, CA",0.4017
27169670400,"Winona, MN",0.4016
45029970100,"Smoaks, SC",0.4016
72055960900,"Guanica, PR",0.4016
41051003803,"North Portland, Portland, OR",0.4015
39113020500,"Dayton, OH",0.4015
48113013626,"Far North Dallas, Dallas, TX",0.4015
6067006003,"Debbie Manor, Sacramento, CA",0.4015
8005006601,"Littleton, CO",0.4015
6031001300,"Corcoran, CA",0.4015
5143011200,"Springdale, AR",0.4014
20125950900,"Coffeyville, KS",0.4014
6037205110,"Boyle Heights, Los Angeles, CA",0.4014
26163591501,"Brownstown Charter Township, MI",0.4013
29189211301,"Florissant, MO",0.4013
39139002600,"Shelby, OH",0.4013
6073017304,"Solana Beach, CA",0.4013
12011060207,"Sunrise, FL",0.4012
41051009801,"Rockwood, Portland, OR",0.4012
18003003304,"Northcrest, Fort Wayne, IN",0.4012
36063024502,"Youngstown, NY",0.4012
18003011202,"Fort Wayne, IN",0.4012
72031051104,"Carolina, PR",0.4011
12099003902,"West Palm Beach, FL",0.4011
6073002402,"City Heights, San Diego, CA",0.4011
48297950100,"Three Rivers, TX",0.4011
26023950300,"Bronson, MI",0.4011
13247060202,"Conyers, GA",0.401
34007602901,"Pennsauken Township, NJ",0.401
48439106002,"Fort Worth, TX",0.401
39123051100,"Curtice, OH",0.401
48453001829,"North Austin, Austin, TX",0.401
48201342001,"Baywood Shadows, Pasadena, TX",0.401
6095252705,"Suisun City, CA",0.4009
4013615600,"Country Club Estates At Westbrook Village, Peoria, AZ",0.4009
6037920337,"Newhall, Santa Clarita, CA",0.4009
26053950300,"Bessemer, MI",0.4009
39155933002,"Warren, OH",0.4009
6037536104,"South Gate, CA",0.4009
6077000801,"Seaport, Stockton, CA",0.4008
41035970800,"Klamath Falls, OR",0.4008
37001020602,"Burlington, NC",0.4008
48085030408,"Frisco, TX",0.4008
12095017008,"Orlando, FL",0.4008
13139000701,"Gainesville, GA",0.4008
12009063102,"Somerville, Rockledge, FL",0.4008
12129010201,"Crawfordville, FL",0.4007
30083070300,"Sidney, MT",0.4007
53049950500,"Long Beach, WA",0.4007
55079019600,"Highwood Estates, Milwaukee, WI",0.4007
6085503117,"South San Jose, San Jose, CA",0.4006
6067007903,"Barrett Meadows, Carmichael, CA",0.4006
26099258200,"Eastpointe, MI",0.4006
18177000700,"Richmond, IN",0.4006
13055010300,"Menlo, GA",0.4006
6037433307,"El Monte, CA",0.4006
10003010502,"Wilmington, DE",0.4006
40143007311,"Tower Heights, Tulsa, OK",0.4005
16053970400,"Jerome, ID",0.4005
53011041700,"Vancouver, WA",0.4005
48439113206,"Fort Worth, TX",0.4005
26115831000,"Monroe, MI",0.4005
45077010402,"Pickens, SC",0.4004
8059009834,"West Westminster, Arvada, CO",0.4004
29189219900,"St. Louis, MO",0.4004
36047050600,"Kings County, NY",0.4004
27109000600,"Rochester, MN",0.4004
50023954000,"Marshfield, VT",0.4004
47165020102,"Westmoreland, TN",0.4004
6031000500,"Armona, CA",0.4003
41067031812,"Neighbors Southwest, Beaverton, OR",0.4003
29095012600,"Raytown, MO",0.4003
36033950300,"Brushton, NY",0.4003
42061950400,"Huntingdon, PA",0.4003
6071025100,"Needles, CA",0.4
4013061029,"Surprise, AZ",0.4
38017000802,"Jefferson, Fargo, ND",0.4
56001963500,"Laramie, WY",0.4
21017030100,"Paris, KY",0.4
26163565100,"Westland, MI",0.4
32007951600,"Carlin, NV",0.4
6037199400,"Mount Washington, Los Angeles, CA",0.4
42089300311,"Pocono Pines, PA",0.4
27025110501,"Lindstrom, MN",0.4
20057961800,"Dodge City, KS",0.4
36081041100,"Queens County, NY",0.4
6065940800,"Palm Springs, CA",0.4
36029010901,"Buffalo, NY",0.4
6087100700,"Santa Cruz, CA",0.4
42071011000,"Marietta, PA",0.4
26035000600,"Clare, MI",0.4
40027201404,"Norman, OK",0.4
22095070200,"LaPlace, LA",0.4
40109103300,"Central Oklahoma City, Oklahoma City, OK",0.4
6067007416,"Sacramento, CA",0.4
4013217501,"Imperial Manor, Scottsdale, AZ",0.4
6077003109,"Stockton, CA",0.4
21059001000,"Owensboro, KY",0.4
45045000200,"Greenville, SC",0.4
36107020701,"Spencer, NY",0.4
53031950202,"Quilcene, WA",0.4
24005408400,"Cockeysville, MD",0.4
36047049500,"Kings County, NY",0.4
44007016800,"Pawtucket, RI",0.4
21043960600,"Grayson, KY",0.4
48201232701,"Northeast Houston, Houston, TX",0.3998
4013104224,"Glendale, AZ",0.3997
37183054302,"Zebulon, NC",0.3997
48005000301,"Lufkin, TX",0.3997
6037402703,"Westmont, Pomona, CA",0.3996
10003010101,"Claymont, DE",0.3996
17031816200,"Melrose Park, IL",0.3996
47059090100,"Greeneville, TN",0.3996
35001000604,"La Mesa, Albuquerque, NM",0.3995
53063004000,"Cliff/Cannon, Spokane, WA",0.3995
48135002000,"Odessa, TX",0.3995
21207960300,"Jamestown, KY",0.3995
9015907300,"Plainfield, CT",0.3995
39059977500,"Cambridge, OH",0.3994
45051080102,"Aynor, SC",0.3994
12099007614,"Boca Raton, FL",0.3994
25015820500,"Amherst Center, Amherst, MA",0.3994
47037019004,"Beverly Heights, Nashville, TN",0.3994
26065002700,"Old Everett Neighborhood, Lansing, MI",0.3994
1043964900,"Cullman, AL",0.3994
54103004900,"New Martinsville, WV",0.3994
12083001204,"Ocala, FL",0.3994
40011958900,"Watonga, OK",0.3993
48141003403,"Cielo Vista South, El Paso, TX",0.3993
36081046700,"Queens County, NY",0.3993
1033020704,"Muscle Shoals, AL",0.3993
42041012501,"Carlisle, PA",0.3993
21233960300,"Clay, KY",0.3993
22041950200,"Winnsboro, LA",0.3992
21079970200,"Lancaster, KY",0.3992
50007002400,"Winooski, VT",0.3992
17137951800,"Jacksonville, IL",0.3992
26129950600,"West Branch, MI",0.3992
34003023200,"Hackensack, NJ",0.3991
6037530006,"South Montebello, Montebello, CA",0.3991
26025002000,"Battle Creek, MI",0.3991
36115080100,"Hudson Falls, NY",0.3991
34017000300,"The Heights, Jersey City, NJ",0.399
41071030702,"McMinnville, OR",0.399
54039013100,"Charleston, WV",0.399
27035951301,"Baxter, MN",0.399
4013061022,"Wildflower Ranch, Goodyear, AZ",0.399
12011010902,"Lighthouse Point, FL",0.399
29101960400,"Warrensburg, MO",0.399
37049960402,"Trent Woods, NC",0.399
53077940004,"Wapato, WA",0.3989
13121010800,"Hapeville, GA",0.3989
18157010100,"West Lafayette, IN",0.3989
4007001200,"Globe, AZ",0.3989
6019004216,"Fresno, CA",0.3989
8123001413,"Greeley, CO",0.3989
4013109703,"Maryvale Village, Phoenix, AZ",0.3989
27037060829,"Apple Valley, MN",0.3989
29011960300,"Lamar, MO",0.3989
6019005410,"Fresno, CA",0.3989
56029965500,"Cody, WY",0.3988
9003481200,"Southwood Acres, Enfield, CT",0.3988
39103416300,"Brunswick, OH",0.3988
39157021900,"Uhrichsville, OH",0.3988
6073020206,"Midway, Escondido, CA",0.3988
41071030601,"McMinnville, OR",0.3987
23005001500,"Oakdale, Portland, ME",0.3987
51103030200,"Weems, VA",0.3986
19179960900,"Ottumwa, IA",0.3986
6077004302,"Lodi, CA",0.3986
6065051200,"Temecula, CA",0.3986
6059063701,"Westside Costa Mesa, Costa Mesa, CA",0.3986
53061041805,"Cascade View, Everett, WA",0.3986
24510130803,"Medfield, Baltimore, MD",0.3986
45045003904,"Travelers Rest, SC",0.3986
12099007812,"Royal Palm Beach, FL",0.3986
32003002938,"Las Vegas, NV",0.3985
53053073405,"Puyallup, WA",0.3985
47079969500,"Paris, TN",0.3985
12089050203,"Fernandina Beach, FL",0.3984
34003011200,"Elmwood Park, NJ",0.3984
39131952300,"Waverly, OH",0.3984
55141011000,"Wisconsin Rapids, WI",0.3984
36061006500,"Lower Manhattan, New York, NY",0.3983
47037015615,"Antioch, Nashville, TN",0.3983
28029950600,"Wesson, MS",0.3983
4019004334,"West Star Estates, Tucson, AZ",0.3983
19065080100,"West Union, IA",0.3982
29213480201,"Branson, MO",0.3982
48201520601,"Northwest Houston, Houston, TX",0.3981
39023002404,"Greenlawn Village, Springfield, OH",0.3981
53033026100,"Seattle, WA",0.3981
36025970200,"Delhi, NY",0.3981
24005408506,"Cockeysville, MD",0.3981
12103024409,"Harbor Isle, Saint Petersburg, FL",0.398
32510000400,"Carson City, NV",0.398
48029181705,"Far West Side, San Antonio, TX",0.398
55003950800,"Ashland, WI",0.398
51109950201,"Louisa, VA",0.3979
53067010800,"Tumwater, WA",0.3979
6053011203,"Greenfield, CA",0.3979
12103023500,"Historic Uptown, Saint Petersburg, FL",0.3978
36029009600,"Buffalo, NY",0.3978
53011043000,"Vancouver Heights, Vancouver, WA",0.3978
17107953400,"Lincoln, IL",0.3978
36081050400,"Queens County, NY",0.3978
48281950302,"Lampasas, TX",0.3978
37001021600,"Elon, NC",0.3978
36051030201,"Piffard, NY",0.3978
35001000119,"Stardust Skies Park, Albuquerque, NM",0.3978
17011965100,"Spring Valley, IL",0.3977
31055003100,"South Omaha, Omaha, NE",0.3977
6071003510,"Rialto, CA",0.3977
6037481001,"Alhambra, CA",0.3977
17031210502,"Avondale, Chicago, IL",0.3977
12001001803,"Gainesville, FL",0.3976
26049011505,"Burton, MI",0.3976
6085512021,"Edenvale, San Jose, CA",0.3976
