"tract","Name","Household_Income_Stayed_in_Commuting_Zone_rP_gP_pall"
18103952400,"Peru, IN",33621
6001407800,"Maxwell Park, Oakland, CA",33620
49035100600,"Fairpark, Salt Lake City, UT",33619
12005001403,"Lynn Haven, FL",33618
40143003500,"Cherry Street, Tulsa, OK",33618
36113070100,"Glens Falls, NY",33617
12095016713,"Orlando, FL",33617
19179960900,"Ottumwa, IA",33617
29185480200,"Osceola, MO",33617
12097043205,"Saint Cloud, FL",33617
4019470400,"Ajo Townsite, Ajo, AZ",33617
48141000106,"Apollo Heights East, El Paso, TX",33617
42045400301,"Upper Darby, PA",33616
48005000200,"Lufkin, TX",33616
26029000900,"East Jordan, MI",33615
6029003000,"Southgate, Bakersfield, CA",33615
37117970500,"Williamston, NC",33615
36047087600,"Kings County, NY",33615
12071030202,"Fort Myers, FL",33614
17031828504,"Sauk Village, IL",33614
17113001700,"Bloomington, IL",33613
29091090100,"Willow Springs, MO",33613
12099001917,"The Palm Club, West Palm Beach, FL",33613
20161000802,"Manhattan, KS",33613
36081054000,"Queens County, NY",33612
12069030105,"Umatilla, FL",33611
37003040600,"Township of Taylorsville, NC",33610
42069102000,"Scranton, PA",33610
41039001903,"Springfield, OR",33610
48115950401,"Lamesa, TX",33610
6001409500,"Highland, Oakland, CA",33609
45063020801,"Swansea, SC",33609
1097006402,"Glen Acres, Mobile, AL",33609
48201230500,"Eastex/ Jensen, Houston, TX",33608
47019070500,"Elizabethton, TN",33608
17031062400,"Lake View, Chicago, IL",33608
21111009103,"Southland Park, Louisville, KY",33608
41051007500,"Cully, Portland, OR",33607
40005587800,"Atoka, OK",33607
39127966000,"Roseville, OH",33607
12127082503,"Port Orange, FL",33607
13143010400,"Bremen, GA",33607
47157021754,"Mallard Ridge, Memphis, TN",33607
47047060402,"Oakland, TN",33606
25025070800,"Columbus, Boston, MA",33605
6019003003,"Roosevelt, Fresno, CA",33605
28081950902,"Tupelo, MS",33604
11001001702,"Northwest Washington, Washington, DC",33604
47125101500,"Woodlawn, TN",33604
13103030401,"Bloomingdale, GA",33604
12009069100,"Holiday Cove, Merritt Island, FL",33604
21111007603,"Louisville, KY",33604
13209950100,"Vidalia, GA",33603
25009250300,"Lawrence, MA",33602
18163000800,"Presidents Neighborhood, Evansville, IN",33601
22099020800,"Saint Martinville, LA",33601
22051026700,"Marrero, LA",33601
17119402400,"Alton, IL",33601
48157670102,"Fort Bend Houston, Houston, TX",33600
48113011702,"Pleasant Grove, Dallas, TX",33600
17031220901,"Logan Square, Chicago, IL",33600
32003005422,"Valley View, Henderson, NV",33600
13321950600,"Sylvester, GA",33599
4003001200,"Bisbee, AZ",33599
4027001100,"La Verne Terrace, Yuma, AZ",33599
36055001800,"Maplewood, Rochester, NY",33599
6077002401,"Seaport, Stockton, CA",33599
6085501900,"Central San Jose, San Jose, CA",33598
29221460400,"Mineral Point, MO",33598
27053100700,"Cleveland, Minneapolis, MN",33598
6037291220,"Harbor, Gardena, CA",33597
54039001100,"Charleston, WV",33596
12057013908,"Riverview, FL",33596
4013105503,"La Mancha, Phoenix, AZ",33595
54083966300,"Randolph County, WV",33595
8005007201,"Sunny Vale, Aurora, CO",33593
18097322300,"Meridian-Kessler, Indianapolis, IN",33593
48073951100,"Alto, TX",33593
48439102000,"Linwood, Fort Worth, TX",33592
48201221500,"Northside, Houston, TX",33592
51540001000,"North Downtown, Charlottesville, VA",33592
5051010400,"Hot Springs Village, AR",33591
54087962800,"Spencer, WV",33591
36047051300,"Kings County, NY",33591
42129804000,"Greensburg, PA",33590
34013012200,"Irvington, NJ",33590
19155031300,"Council Bluffs, IA",33590
37157040700,"Mayodan, NC",33589
10001042000,"Kent County, DE",33588
49035111701,"South Salt Lake, UT",33588
12086020300,"Miami, FL",33587
47177930700,"McMinnville, TN",33586
37027031401,"Granite Falls, NC",33586
8031000902,"Barnum West, Denver, CO",33586
18165020500,"Clinton, IN",33586
40109108207,"Edmond, OK",33585
6037900804,"Lancaster, CA",33585
39087051200,"Chesapeake, OH",33585
34013009300,"North Broadway, Newark, NJ",33584
6013380000,"Marina Bay, Richmond, CA",33584
37051003401,"Fort Bragg, NC",33583
37089930900,"Hendersonville, NC",33583
8031000502,"Northwest, Denver, CO",33583
55137960400,"Hancock, WI",33582
12105012507,"Davenport, FL",33582
26059051100,"Waldron, MI",33582
6073013802,"Spring Valley, CA",33582
6071006301,"Perris Hills, San Bernardino, CA",33581
18119955800,"Spencer, IN",33581
17073030600,"Kewanee, IL",33580
6099002501,"Ceres, CA",33580
6037501504,"Whittier, CA",33579
22015011107,"Benton, LA",33578
12069031202,"Groveland, FL",33578
47089070500,"Strawberry Plains, TN",33578
39087050800,"Ironton, OH",33577
34013000300,"Upper Roseville, Newark, NJ",33576
12103024301,"Meadowlawn, Saint Petersburg, FL",33575
37059080500,"Mocksville, NC",33575
22105954001,"Hammond, LA",33575
13059130400,"Athens, GA",33574
48463950400,"Uvalde, TX",33574
54011001200,"Huntington, WV",33573
12099006604,"Delray Beach, FL",33573
12057013316,"Brandon, FL",33572
36061025100,"Upper Manhattan, New York, NY",33571
21099970500,"Hardyville, KY",33571
32003000106,"Upland-Harmony Park Place, Las Vegas, NV",33571
47109930300,"Bethel Springs, TN",33570
41029000502,"Medford, OR",33570
20173006700,"Wichita, KS",33569
21073070500,"Frankfort, KY",33568
12111382009,"Port St. Lucie, FL",33568
6077002402,"Seaport, Stockton, CA",33568
36089492500,"Newton Falls, NY",33568
1103005109,"Decatur, AL",33567
48113015700,"Grand Prairie, TX",33566
28047003404,"Saucier, MS",33566
40143001800,"Turner Park, Tulsa, OK",33565
6073003401,"Mid-City, San Diego, CA",33565
4019004333,"Sunset Acres, Tucson, AZ",33565
28047003205,"Gulfport, MS",33564
45055970403,"Lugoff, SC",33564
51185020200,"Bluefield, VA",33564
12015030200,"Englewood East, Englewood, FL",33564
51073100100,"Gloucester, VA",33564
53053071704,"Tacoma, WA",33562
45051050200,"Myrtle Beach, SC",33562
48153950500,"Lockney, TX",33562
35057963201,"Edgewood, NM",33562
51149850200,"Fort Lee, VA",33561
39155932801,"Niles, OH",33561
18175967500,"Salem, IN",33560
55079003000,"Hampton Heights, Milwaukee, WI",33560
47163041600,"Kingsport, TN",33560
37067003803,"Winston-Salem, NC",33559
37049960200,"Vanceboro, NC",33559
12125960300,"Lake Butler, FL",33558
48303002203,"Bayless Atkins, Lubbock, TX",33558
39143961700,"Fremont, OH",33557
36081030600,"Queens County, NY",33557
6019006604,"Reedley, CA",33557
4013109002,"Alhambra, Phoenix, AZ",33555
41033360500,"Grants Pass, OR",33555
12087972500,"Key West, FL",33553
13293010300,"Thomaston, GA",33553
48325000300,"Hondo, TX",33553
4013111201,"Camelback East Village, Phoenix, AZ",33552
9001073500,"East Side, Bridgeport, CT",33552
45077010501,"Pickens County, SC",33551
25005650900,"New Bedford, MA",33551
6037532603,"Huntington Park, CA",33550
40097040100,"Pryor, OK",33549
32003003612,"North Las Vegas, NV",33549
48029131401,"Lakeside, San Antonio, TX",33549
8005081000,"City Center North, Aurora, CO",33549
29095006900,"Midtown - Westport, Kansas City, MO",33548
22011960300,"DeRidder, LA",33547
37151031100,"Franklinville, NC",33547
8043978600,"Cañon City, CO",33546
12001002201,"Newberry, FL",33546
24025302802,"Aberdeen, MD",33545
47053967000,"Humboldt, TN",33545
12071040210,"Richmond, Lehigh Acres, FL",33544
54039013500,"Saint Albans, WV",33544
6037404301,"Azusa, CA",33543
18089020400,"Hammond, IN",33543
1015001000,"Anniston, AL",33543
39041010530,"Delaware, OH",33542
39053953500,"Gallipolis, OH",33541
53051970100,"Ione, WA",33541
48113018700,"Chandler Heights, Garland, TX",33541
27053006800,"Powderhorn, Minneapolis, MN",33541
48113007822,"Vickery Meadow, Dallas, TX",33541
54031970300,"Moorefield, WV",33540
48355002200,"Central City, Corpus Christi, TX",33540
45051070102,"Conway, SC",33540
32003001401,"Crestwood, Las Vegas, NV",33539
45063020908,"Lexington, SC",33539
24003706401,"Annapolis, MD",33538
13231010400,"Meansville, GA",33538
32003000105,"Meadows, Las Vegas, NV",33538
47089070900,"Dandridge, TN",33537
29011960100,"Lamar, MO",33537
39047925900,"Jeffersonville, OH",33537
9009351400,"Waterbury, CT",33537
32001950500,"Fallon, NV",33536
1121011500,"Sylacauga, AL",33536
47037015700,"Nashville, TN",33535
51071930400,"Pearisburg, VA",33535
48503950500,"Graham, TX",33534
48453002307,"East Riverside - Oltorf, Austin, TX",33534
48113017703,"Northridge Estates, Mesquite, TX",33534
36081044400,"Queens County, NY",33534
34017005200,"Greenville, Jersey City, NJ",33533
42049002400,"Erie, PA",33532
39087050500,"Kitts Hill, OH",33532
12105016003,"Fort Meade, FL",33532
6029005508,"California City, CA",33532
29145020100,"Neosho, MO",33531
10005051201,"Ocean View, DE",33529
12097042800,"Kissimmee, FL",33528
47163043402,"Blountville, TN",33528
48061012200,"San Benito, TX",33526
44005041100,"Newport, RI",33526
21025920500,"Jackson, KY",33526
47065010502,"Stuart Heights/Rivermont, Chattanooga, TN",33525
40145030201,"Wagoner, OK",33524
12017451300,"Floral City, FL",33524
53063010401,"Airway Heights, WA",33524
36081060800,"Queens County, NY",33523
48215020904,"McAllen, TX",33523
12057013100,"Keysville Neighborhood, Plant City, FL",33523
15001021509,"Kailua-Kona, HI",33523
36067011700,"Baldwinsville, NY",33522
17031611300,"South Side, Chicago, IL",33522
12071040124,"Centennial, Lehigh Acres, FL",33522
26143970300,"Roscommon, MI",33522
17031825802,"Calumet City, IL",33520
12001001801,"Alachua, FL",33520
54087963100,"Left Hand, WV",33520
6107000401,"Dinuba, CA",33520
32003003229,"Centennial Point, Las Vegas, NV",33519
40109108313,"Northwest Oklahoma City, Oklahoma City, OK",33519
25027732700,"Oak Hill, Worcester, MA",33518
37049960401,"New Bern, NC",33518
6037402501,"Westmont, Pomona, CA",33518
48093950300,"Comanche, TX",33517
12057001500,"Old Seminole Heights, Tampa, FL",33517
4003000901,"Douglas, AZ",33516
48215022800,"Weslaco, TX",33516
5023480201,"Edgemont, AR",33515
47007953200,"Pikeville, TN",33515
6073002902,"Mid-City, San Diego, CA",33514
37083930300,"Roanoke Rapids, NC",33513
8099000600,"Holly, CO",33513
48453002207,"Austins' Colony, Austin, TX",33513
26125140301,"Auburn Hills, MI",33509
12101031014,"Embassy Hills, Port Richey, FL",33509
42049011300,"Erie, PA",33509
4015951501,"Bullhead City, AZ",33508
40079040402,"Poteau, OK",33507
6037532900,"South Los Angeles, Los Angeles, CA",33506
47125100500,"Clarksville, TN",33506
39079957800,"Oak Hill, OH",33506
13011970400,"Commerce, GA",33506
48181001300,"Sherman, TX",33505
37133000103,"Maysville, NC",33503
47123925501,"Tellico Plains, TN",33503
11001002502,"Northwest Washington, Washington, DC",33503
55051180300,"Mercer, WI",33502
26105950200,"Ludington, MI",33502
36005039400,"Bronx County, NY",33502
25027731700,"Central Business District, Worcester, MA",33502
24025302400,"Aberdeen, MD",33501
22045030100,"Jeanerette, LA",33501
48113014308,"Irving, TX",33501
47129110100,"Sunbright, TN",33500
18107957000,"Crawfordsville, IN",33500
6083002304,"Santa Maria, CA",33499
41011000300,"North Bend, OR",33499
39003013200,"Lima, OH",33499
47181950200,"Waynesboro, TN",33498
29019000500,"Columbia, MO",33498
21113060200,"Nicholasville, KY",33498
51051040200,"Clintwood, VA",33497
26161413200,"Ypsilanti, MI",33497
39001770600,"Manchester, OH",33497
6071008100,"West Redlands, Redlands, CA",33497
18105001200,"Bloomington, IN",33497
36047007800,"Kings County, NY",33496
4013111402,"Camelback East Village, Phoenix, AZ",33496
12073002510,"Winwood Hills, Tallahassee, FL",33496
22089062400,"Destrehan, LA",33496
36047087800,"Kings County, NY",33496
35035000306,"Alamogordo, NM",33494
44007002800,"Wanskuck, Providence, RI",33494
36047120000,"Kings County, NY",33494
4023966103,"Nogales, AZ",33494
6037190700,"Central LA, Los Angeles, CA",33494
4013421302,"Mesa, AZ",33493
50017959300,"Braintree, VT",33492
12031016100,"Southside, Jacksonville, FL",33491
9003510400,"East Hartford, CT",33491
1127021100,"Carbon Hill, AL",33491
48013960202,"Poteet, TX",33491
21053970201,"Albany, KY",33491
39127966200,"New Lexington, OH",33491
36005021900,"Bronx County, NY",33491
21093001402,"Elizabethtown, KY",33491
4013421400,"Mesa, AZ",33491
40109100200,"Central Oklahoma City, Oklahoma City, OK",33490
36005040701,"Bronx County, NY",33490
18157005300,"West Lafayette, IN",33490
53053062801,"South Tacoma, Tacoma, WA",33490
6077003313,"Pacific, Stockton, CA",33489
30077000200,"Deer Lodge, MT",33489
6007003200,"Palermo, CA",33488
36081038400,"Queens County, NY",33488
12013010200,"Altha, FL",33488
8059010405,"I-70 Corridor, Arvada, CO",33487
22111960300,"Bernice, LA",33487
16019970700,"Idaho Falls, ID",33487
36047038200,"Kings County, NY",33486
28081950101,"Guntown, MS",33486
41039002501,"Bethel-Danebo, Eugene, OR",33486
6095251701,"Vallejo, CA",33484
26049001600,"Flint, MI",33484
37107011300,"Kinston, NC",33483
28109950402,"Carriere, MS",33481
6047002402,"Dos Palos, CA",33481
12095016709,"Orlando, FL",33481
6031001701,"Avenal, CA",33481
39007000603,"Ashtabula, OH",33481
9011690800,"New London, CT",33480
13123080300,"Ellijay, GA",33479
21033920200,"Princeton, KY",33479
6037222200,"South Los Angeles, Los Angeles, CA",33479
21111009105,"Louisville, KY",33479
12057011615,"Bay West Mobile, Tampa, FL",33478
6037570403,"College Square, Long Beach, CA",33478
32031001202,"Reno, NV",33478
45013011200,"Hilton Head Island, SC",33478
37063001807,"Greysons Green, Durham, NC",33478
37035011702,"Newton, NC",33477
12086010608,"Cutler Bay, FL",33477
45075011000,"Orangeburg, SC",33477
13135050319,"Gwinnett Village, Norcross, GA",33476
42125754300,"Washington, PA",33475
48113019016,"Lake Highlands, Dallas, TX",33475
36001001500,"Pine Hills, Albany, NY",33474
4013112402,"Maryvale Village, Phoenix, AZ",33474
10005050701,"Millsboro, DE",33473
6037920106,"Castaic, CA",33473
35013001102,"Las Cruces, NM",33472
29103960200,"Edina, MO",33472
53063003100,"East Central, Spokane, WA",33472
37129012202,"Carolina Beach, NC",33472
48321730400,"Bay City, TX",33472
42101005000,"South Philadelphia East, Philadelphia, PA",33471
48215023600,"Edinburg, TX",33471
6059063605,"Downtown, Costa Mesa, CA",33470
6071011403,"Big Bear, CA",33470
1055010700,"Gadsden, AL",33470
32510000502,"Carson City, NV",33470
53047970700,"Okanogan, WA",33470
19187000900,"Fort Dodge, IA",33469
39057200101,"Fairborn, OH",33469
51041100210,"Richmond, VA",33469
12005002606,"Crescent Beach, Panama City, FL",33469
36081051800,"Queens County, NY",33468
6115041100,"Dobbins, CA",33467
27053000102,"Lind-Bohanon, Minneapolis, MN",33467
21217920400,"Campbellsville, KY",33467
47069950500,"Middleton, TN",33466
6073020202,"Central Escondido, Escondido, CA",33466
6065042617,"Perris, CA",33466
6007000103,"Chico, CA",33465
54043955800,"Ranger, WV",33464
12095016733,"Orlando, FL",33464
29097011200,"Joplin, MO",33463
47093006207,"Knoxville, TN",33463
47037015100,"Donelson, Nashville, TN",33463
53077001400,"Union Gap, WA",33463
39009973800,"Albany, OH",33463
23017966500,"Norway, ME",33462
37067002807,"Rural Hall, NC",33462
32005002400,"Gardnerville, NV",33462
48029190200,"Midtown, San Antonio, TX",33462
37119001920,"Idlewild South, Charlotte, NC",33460
47133950500,"Cookeville, TN",33460
42069100400,"Scranton, PA",33459
45019003114,"North Charleston, SC",33459
23021960900,"Brownville, ME",33459
45019002614,"West Ashley, Charleston, SC",33459
39093091200,"Columbia Station, OH",33458
30049000900,"Helena, MT",33458
48061012505,"San Benito, TX",33455
19113001200,"Northwest Area, Cedar Rapids, IA",33455
28047003101,"Long Beach, MS",33453
18097310309,"Indianapolis, IN",33453
18141010200,"Mishawaka, IN",33453
6001400800,"Paradise Park, Oakland, CA",33452
18097320108,"Washington Township, Indianapolis, IN",33452
12011010502,"Coconut Creek, FL",33451
12115000405,"Sarasota, FL",33451
51197050100,"Wytheville, VA",33450
26125161600,"Southfield City Centre, Southfield, MI",33450
22109000900,"Houma, LA",33449
45083022401,"Campobello, SC",33449
27123034202,"Downtown, Saint Paul, MN",33449
6037461000,"Altadena, CA",33449
51067020900,"Rocky Mount, VA",33449
6037460301,"Altadena, CA",33449
48209010906,"Kyle, TX",33448
13217100800,"Covington, GA",33447
39165032502,"Franklin, OH",33447
36089491600,"Ogdensburg, NY",33447
55025002601,"Hawthorne, Madison, WI",33446
36005003100,"Bronx County, NY",33445
37031970701,"Newport, NC",33445
36047092200,"Kings County, NY",33444
45013002108,"Bluffton, SC",33443
4013105601,"Alta Vista, Phoenix, AZ",33443
42079201200,"Wilkes-Barre, PA",33442
6115040303,"Marysville, CA",33441
51167030300,"Castlewood, VA",33441
29027070400,"Fulton, MO",33441
42095011200,"Bethlehem, PA",33441
13013180401,"Winder, GA",33440
1051030600,"Wetumpka, AL",33440
36081020200,"Queens County, NY",33439
37145920400,"Roxboro, NC",33439
13131950400,"Cairo, GA",33439
4015952003,"Fort Mohave, AZ",33439
26155030500,"Owosso, MI",33438
18083955600,"Vincennes, IN",33438
18029080500,"Aurora, IN",33438
25017311100,"The Acre, Lowell, MA",33438
12103026904,"Dunedin, FL",33438
13057090400,"Canton, GA",33437
29189214700,"Breckenridge Hills, MO",33437
48231961600,"Quinlan, TX",33437
17031660301,"South Side, Chicago, IL",33436
12115002203,"Nokomis, FL",33436
13153020900,"Warner Robins, GA",33435
6041129000,"Sausalito, CA",33435
6053000501,"Salinas, CA",33434
4015954800,"Kingman, AZ",33434
55079017000,"Muskego Way, Milwaukee, WI",33434
12099003202,"West Palm Beach, FL",33434
26129950200,"West Branch, MI",33434
12011031203,"Pompano Beach, FL",33434
12027010404,"Arcadia, FL",33433
35013001702,"Anthony, NM",33433
6073002401,"Cherokee Point, San Diego, CA",33432
55117000201,"Sheboygan, WI",33431
37077970602,"Creedmoor, NC",33430
8031000201,"Chaffee Park, Denver, CO",33430
17031030101,"Edgewater, Chicago, IL",33429
42051260800,"Normalville, PA",33429
33009960100,"Littleton, Littleton, NH",33428
4013112503,"Maryvale Village, Phoenix, AZ",33428
48201222503,"Northside, Houston, TX",33428
39065000600,"Kenton, OH",33428
4003001602,"Sierra Vista, AZ",33428
47177930800,"McMinnville, TN",33427
37077970102,"Oxford, NC",33427
12127082507,"Deep Forest Village, Port Orange, FL",33424
39049009372,"South Columbus, Columbus, OH",33424
41043020802,"Albany, OR",33424
24510270102,"Waltherson, Baltimore, MD",33423
26057000300,"St. Louis, MI",33423
18003000600,"Bloomingdale, Fort Wayne, IN",33423
17031221000,"Logan Square, Chicago, IL",33423
21137920101,"Stanford, KY",33423
48115950500,"Lamesa, TX",33421
13213010500,"Chatsworth, GA",33421
6001403600,"Adams Point, Oakland, CA",33421
4019003304,"Tucson, AZ",33420
45035010818,"Windsor Hill Plantation, Charleston, SC",33419
29007950500,"Mexico, MO",33419
8031005104,"East, Denver, CO",33419
